0.0000	0.051040	0.221289	17.929474
0.0100	0.042948	0.211446	17.930693
0.0200	0.044394	0.205649	17.937475
0.0300	0.048350	0.202003	17.936085
0.0400	0.048914	0.200748	17.936209
0.0500	0.049124	0.198119	17.940479
0.0600	0.054542	0.192722	17.934750
0.0700	0.058960	0.187881	17.927080
0.0800	0.063947	0.193389	17.931465
0.0900	0.067039	0.199503	17.924520
0.1000	0.067982	0.197022	17.926188
0.1100	0.075259	0.191737	17.932951
0.1200	0.070251	0.193636	17.925501
0.1300	0.065792	0.192728	17.921886
0.1400	0.066950	0.200374	17.912310
0.1500	0.072964	0.210418	17.897493
0.1600	0.075597	0.215351	17.904373
0.1700	0.073359	0.210467	17.902031
0.1800	0.070948	0.212983	17.905550
0.1900	0.060277	0.210660	17.911530
0.2000	0.052368	0.213351	17.916105
0.2100	0.043841	0.213828	17.908976
0.2200	0.043619	0.219684	17.910284
0.2300	0.040634	0.217335	17.910444
0.2400	0.042116	0.210854	17.911461
0.2500	0.041861	0.210185	17.911400
0.2600	0.042349	0.217807	17.910145
0.2700	0.038453	0.225899	17.910149
0.2800	0.041653	0.226122	17.918570
0.2900	0.035752	0.223300	17.914120
0.3000	0.033044	0.221870	17.915808
0.3100	0.024447	0.206062	17.927927
0.3200	0.020493	0.201493	17.935484
0.3300	0.013962	0.196799	17.935450
0.3400	0.019484	0.200755	17.948427
0.3500	0.020483	0.193894	17.954081
0.3600	0.027470	0.197252	17.964642
0.3700	0.016282	0.200666	17.955076
0.3800	0.019495	0.186831	17.952017
0.3900	0.026142	0.187736	17.934008
0.4000	0.027129	0.189373	17.930361
0.4100	0.033539	0.194424	17.930315
0.4200	0.032111	0.196568	17.928057
0.4300	0.036758	0.199541	17.928211
0.4400	0.040361	0.196226	17.911997
0.4500	0.035373	0.193768	17.909077
0.4600	0.035153	0.194959	17.907442
0.4700	0.037589	0.195626	17.912573
0.4800	0.035780	0.190772	17.913502
0.4900	0.033832	0.186387	17.917070
0.5000	0.042627	0.178490	17.918026
0.5100	0.042798	0.172619	17.920818
0.5200	0.038703	0.170709	17.926363
0.5300	0.036567	0.160736	17.935047
0.5400	0.039743	0.159785	17.941137
0.5500	0.034284	0.166007	17.940466
0.5600	0.030887	0.163390	17.940239
0.5700	0.024191	0.166045	17.942205
0.5800	0.022690	0.169804	17.940863
0.5900	0.024423	0.179271	17.937160
0.6000	0.029083	0.182582	17.926092
0.6100	0.036988	0.181074	17.922609
0.6200	0.037762	0.176657	17.919006
0.6300	0.039485	0.173564	17.915461
0.6400	0.041976	0.172432	17.912577
0.6500	0.031994	0.166580	17.911341
0.6600	0.043022	0.166420	17.913414
0.6700	0.050131	0.173260	17.926218
0.6800	0.055073	0.175423	17.927347
0.6900	0.064692	0.174773	17.926895
0.7000	0.066030	0.169861	17.937084
0.7100	0.064624	0.167951	17.932564
0.7200	0.061119	0.169082	17.936964
0.7300	0.059460	0.170336	17.939337
0.7400	0.056212	0.171201	17.933907
0.7500	0.046272	0.172801	17.933453
0.7600	0.043960	0.178040	17.939177
0.7700	0.048408	0.185825	17.943499
0.7800	0.049436	0.185473	17.945663
0.7900	0.050637	0.185079	17.948811
0.8000	0.048952	0.180543	17.948004
0.8100	0.044089	0.177561	17.958139
0.8200	0.043474	0.181460	17.947592
0.8300	0.045935	0.180989	17.946526
0.8400	0.043279	0.181085	17.937208
0.8500	0.047592	0.178457	17.931578
0.8600	0.049310	0.177936	17.933992
0.8700	0.040476	0.180930	17.916090
0.8800	0.046534	0.171141	17.913418
0.8900	0.054733	0.172500	17.921217
0.9000	0.045624	0.173788	17.926586
0.9100	0.040836	0.170190	17.931116
0.9200	0.039975	0.176831	17.933662
0.9300	0.049295	0.178850	17.939207
0.9400	0.057907	0.173413	17.936659
0.9500	0.062158	0.176063	17.934656
0.9600	0.055231	0.174340	17.930248
0.9700	0.051270	0.169747	17.929396
0.9800	0.047695	0.176130	17.935005
0.9900	0.044348	0.177035	17.935106
1.0000	0.043125	0.176864	17.947117
1.0100	0.045347	0.180310	17.957714
1.0200	0.042471	0.176197	17.956438
1.0300	0.034533	0.180422	17.969732
1.0400	0.039016	0.179207	17.967001
1.0500	0.043365	0.179865	17.959305
1.0600	0.047694	0.183927	17.963305
1.0700	0.044252	0.180847	17.968391
1.0800	0.043499	0.180496	17.972887
1.0900	0.041753	0.181758	17.982334
1.1000	0.046159	0.186412	17.985754
1.1100	0.050094	0.184451	17.994175
1.1200	0.052424	0.180372	17.997953
1.1300	0.046633	0.171523	17.986650
1.1400	0.043624	0.171429	17.991140
1.1500	0.051721	0.174912	17.990953
1.1600	0.055353	0.168594	17.978596
1.1700	0.047606	0.156086	17.967552
1.1800	0.047094	0.148566	17.965899
1.1900	0.048442	0.155355	17.964375
1.2000	0.051061	0.157126	17.961262
1.2100	0.046296	0.152498	17.963455
1.2200	0.051556	0.153385	17.970724
1.2300	0.052555	0.154727	17.962858
1.2400	0.051562	0.151901	17.961582
1.2500	0.054054	0.146703	17.960997
1.2600	0.052419	0.148637	17.961342
1.2700	0.053079	0.145216	17.964231
1.2800	0.056972	0.148843	17.973299
1.2900	0.058244	0.143692	17.978632
1.3000	0.056065	0.137931	17.981283
1.3100	0.052170	0.131659	17.977823
1.3200	0.053436	0.138429	17.981707
1.3300	0.051557	0.144165	17.984350
1.3400	0.053435	0.143100	17.990911
1.3500	0.056973	0.147682	18.005714
1.3600	0.054632	0.153013	18.003910
1.3700	0.053489	0.154369	18.001572
1.3800	0.063547	0.159244	18.006691
1.3900	0.063312	0.164733	18.002924
1.4000	0.067361	0.154091	17.999752
1.4100	0.071980	0.150747	17.994429
1.4200	0.073335	0.156004	18.007524
1.4300	0.065087	0.146615	17.998009
1.4400	0.065897	0.152696	17.997969
1.4500	0.065957	0.161433	17.998148
1.4600	0.064409	0.170733	17.990776
1.4700	0.068439	0.179317	17.987352
1.4800	0.079410	0.178698	17.980392
1.4900	0.079546	0.182962	17.993465
1.5000	0.079182	0.186961	17.983521
1.5100	0.090172	0.189463	17.980801
1.5200	0.091342	0.191525	17.976589
1.5300	0.099638	0.183443	17.970390
1.5400	0.102903	0.184582	17.973886
1.5500	0.102228	0.184344	17.967684
1.5600	0.100781	0.188841	17.974306
1.5700	0.102196	0.191452	17.982952
1.5800	0.096021	0.193940	17.975441
1.5900	0.091900	0.193417	17.985077
1.6000	0.092190	0.186789	17.993553
1.6100	0.097606	0.186208	17.991646
1.6200	0.099364	0.182388	17.985760
1.6300	0.101791	0.191565	17.978060
1.6400	0.102394	0.194235	17.970997
1.6500	0.093986	0.187342	17.973127
1.6600	0.093358	0.189271	17.986095
1.6700	0.087865	0.202634	17.983873
1.6800	0.083750	0.200517	17.978361
1.6900	0.077741	0.195399	17.978018
1.7000	0.075977	0.198751	17.976990
1.7100	0.077673	0.199121	17.971874
1.7200	0.076413	0.196152	17.975489
1.7300	0.072582	0.201223	17.977901
1.7400	0.066290	0.203285	17.980000
1.7500	0.061073	0.203237	17.971254
1.7600	0.059683	0.201315	17.968782
1.7700	0.055825	0.210062	17.964314
1.7800	0.054570	0.211391	17.968716
1.7900	0.053768	0.204264	17.963942
1.8000	0.055222	0.203549	17.965712
1.8100	0.060536	0.206869	17.971767
1.8200	0.055121	0.205458	17.983644
1.8300	0.051737	0.201361	17.982847
1.8400	0.053018	0.197765	17.985968
1.8500	0.057389	0.196738	17.996145
1.8600	0.053084	0.197179	17.998371
1.8700	0.052882	0.196772	18.001772
1.8800	0.057067	0.205402	18.007662
1.8900	0.064300	0.190624	18.013000
1.9000	0.063742	0.178246	18.004541
1.9100	0.068242	0.188673	18.008579
1.9200	0.062190	0.187189	18.001577
1.9300	0.058893	0.189434	18.001722
1.9400	0.068186	0.191563	17.991232
1.9500	0.066985	0.190357	17.989079
1.9600	0.070348	0.185546	17.985317
1.9700	0.070469	0.191607	17.984041
1.9800	0.065838	0.196656	17.992704
1.9900	0.063293	0.196503	17.990011
2.0000	0.067592	0.199831	18.001997
2.0100	0.064553	0.195816	18.009558
2.0200	0.058975	0.195211	18.013935
2.0300	0.060144	0.192563	18.017347
2.0400	0.058999	0.186329	18.026274
2.0500	0.064442	0.191866	18.033937
2.0600	0.060651	0.198752	18.029171
2.0700	0.061069	0.205345	18.033985
2.0800	0.054249	0.207092	18.032429
2.0900	0.058501	0.193818	18.024448
2.1000	0.063093	0.193421	18.023193
2.1100	0.065512	0.186303	18.034277
2.1200	0.063596	0.191393	18.034201
2.1300	0.059116	0.193299	18.039516
2.1400	0.057808	0.190316	18.045845
2.1500	0.052890	0.178744	18.050644
2.1600	0.053752	0.177844	18.048914
2.1700	0.056644	0.174391	18.044065
2.1800	0.050673	0.179361	18.043859
2.1900	0.046940	0.175773	18.041290
2.2000	0.042815	0.169876	18.036182
2.2100	0.040643	0.171527	18.044767
2.2200	0.038435	0.177305	18.042356
2.2300	0.036310	0.177019	18.031927
2.2400	0.034103	0.170992	18.032768
2.2500	0.037997	0.165065	18.037924
2.2600	0.037163	0.158717	18.034615
2.2700	0.033330	0.156002	18.036701
2.2800	0.036843	0.152011	18.024050
2.2900	0.032740	0.146019	18.021540
2.3000	0.031234	0.142319	18.005413
2.3100	0.029674	0.135086	18.004084
2.3200	0.029620	0.134503	18.006550
2.3300	0.026899	0.130935	18.009842
2.3400	0.027590	0.122740	18.010101
2.3500	0.021323	0.127264	17.996378
2.3600	0.019418	0.124005	17.989330
2.3700	0.019192	0.139418	17.997458
2.3800	0.027816	0.133660	18.005585
2.3900	0.027495	0.134915	18.007870
2.4000	0.022550	0.140648	17.998941
