0.0000	0.014218	-0.061328	9.810016	-0.004490	-0.012236	0.012611	-0.256714	-0.026162	-1.055391
0.0100	-0.000566	-0.057305	9.766792	0.001879	-0.003265	-0.022262	-0.256575	-0.026448	-1.052764
0.0200	0.035700	-0.049887	9.769230	0.001344	0.009227	0.016123	-0.257100	-0.025378	-1.054493
0.0300	0.017444	-0.046205	9.755157	0.016339	-0.016398	-0.000071	-0.259242	-0.024166	-1.053035
0.0400	0.001367	-0.043256	9.808199	-0.005285	-0.004681	0.000711	-0.257870	-0.024929	-1.052299
0.0500	0.010269	-0.044635	9.773482	0.001386	-0.004071	-0.000904	-0.256226	-0.024805	-1.057817
0.0600	0.010366	-0.053758	9.779113	0.011812	0.004020	0.002078	-0.257686	-0.024676	-1.054481
0.0700	0.017809	-0.052305	9.815173	-0.010530	0.004228	-0.003624	-0.256332	-0.023884	-1.054566
0.0800	0.041438	-0.068302	9.798486	0.000426	-0.000883	0.001527	-0.258780	-0.024751	-1.052607
0.0900	0.021329	-0.069908	9.770053	0.001522	0.006108	-0.017129	-0.256617	-0.026544	-1.053501
0.1000	0.002961	-0.035655	9.777139	-0.008819	0.001240	0.003138	-0.257908	-0.025573	-1.055543
0.1100	0.017564	-0.051803	9.769790	0.006507	0.009173	-0.004148	-0.256584	-0.024764	-1.053434
0.1200	0.046782	-0.057355	9.794477	0.001390	0.001416	-0.001447	-0.257150	-0.025465	-1.055375
0.1300	0.052244	-0.060929	9.792579	-0.005795	0.010687	-0.000918	-0.260157	-0.023842	-1.053483
0.1400	0.010123	-0.049691	9.739101	-0.003316	-0.000143	-0.003614	-0.256914	-0.025560	-1.053764
0.1500	-0.002516	-0.039190	9.766477	0.000530	-0.004883	0.006125	-0.256704	-0.025195	-1.055501
0.1600	0.010531	-0.057664	9.804601	-0.000891	0.005032	-0.010373	-0.256987	-0.025203	-1.055215
0.1700	0.032345	-0.079028	9.780815	-0.010653	0.004412	-0.008490	-0.256363	-0.025527	-1.054628
0.1800	0.013904	-0.051764	9.764448	0.001907	0.001690	-0.001446	-0.258082	-0.024859	-1.053472
0.1900	0.035958	-0.061123	9.802127	-0.010636	0.012403	0.011513	-0.256035	-0.024868	-1.054303
0.2000	0.028570	-0.046625	9.798410	0.002920	0.010453	-0.023618	-0.258839	-0.025651	-1.056153
0.2100	0.028567	-0.059111	9.780515	-0.005203	0.003985	0.002871	-0.257580	-0.025332	-1.055088
0.2200	0.014036	-0.039538	9.805943	-0.002202	0.008522	-0.001454	-0.256487	-0.024992	-1.054318
0.2300	0.012137	-0.032239	9.800403	0.000606	-0.006919	0.009370	-0.259436	-0.024394	-1.053779
0.2400	0.017587	-0.053636	9.771642	0.004757	0.004309	0.008829	-0.258188	-0.026282	-1.054991
0.2500	-0.007968	-0.049916	9.750517	-0.008978	0.005322	-0.003622	-0.256373	-0.026075	-1.054648
0.2600	0.015860	-0.039548	9.807707	0.000484	0.006719	0.002876	-0.258354	-0.025423	-1.055548
0.2700	0.024921	-0.046605	9.794885	-0.003448	0.006423	0.010712	-0.257247	-0.025237	-1.054491
0.2800	0.046833	-0.053891	9.808927	-0.005689	0.011628	0.003137	-0.261023	-0.024688	-1.052657
0.2900	0.012330	-0.059406	9.799139	-0.017612	0.006755	0.001775	-0.257827	-0.024681	-1.054338
0.3000	0.028725	-0.064790	9.802409	0.001764	-0.002217	-0.006582	-0.256678	-0.025502	-1.054927
0.3100	0.032294	-0.053934	9.805715	-0.009576	0.003575	0.013680	-0.257218	-0.025826	-1.053781
0.3200	0.025009	-0.061065	9.791549	-0.003731	0.001627	0.000170	-0.259366	-0.025290	-1.054982
0.3300	0.017739	-0.046808	9.809617	0.007051	0.000345	-0.001981	-0.261269	-0.025140	-1.054289
0.3400	0.010462	-0.057523	9.791893	-0.003378	0.002145	-0.006319	-0.258436	-0.024792	-1.054502
0.3500	-0.008081	-0.028266	9.759152	-0.014307	0.007270	0.009889	-0.260034	-0.026456	-1.055919
0.3600	0.025085	-0.064791	9.800698	0.001734	-0.010521	0.003425	-0.259586	-0.026049	-1.056039
0.3700	0.030305	-0.055376	9.771313	-0.015305	-0.008159	0.013138	-0.256492	-0.024428	-1.054590
0.3800	0.026728	-0.057289	9.778715	-0.016400	0.016759	-0.002554	-0.259933	-0.025726	-1.054280
0.3900	0.032288	-0.055707	9.802121	0.001901	-0.004617	-0.000903	-0.256402	-0.025905	-1.055228
0.4000	0.021244	-0.057240	9.771610	-0.003935	-0.002188	-0.007399	-0.256407	-0.025760	-1.055369
0.4100	0.017749	-0.061107	9.791758	-0.003611	0.023527	-0.007950	-0.258262	-0.026079	-1.053668
0.4200	0.015740	-0.042872	9.780550	-0.009307	0.000871	-0.016057	-0.258301	-0.025618	-1.054530
0.4300	0.046774	-0.053771	9.798035	-0.000081	-0.002598	-0.018209	-0.262369	-0.022974	-1.053210
0.4400	0.021287	-0.059113	9.777094	-0.008649	0.019221	-0.002547	-0.261045	-0.025348	-1.055609
0.4500	0.028643	-0.062837	9.789665	-0.011764	0.010349	0.007998	-0.257423	-0.024925	-1.055069
0.4600	0.003104	-0.057364	9.773950	0.001068	-0.010958	0.007750	-0.258255	-0.025249	-1.053784
0.4700	0.037724	-0.061012	9.792997	0.001412	0.006928	0.019098	-0.256502	-0.025813	-1.054349
0.4800	0.039522	-0.057397	9.794687	0.006940	-0.006301	0.014784	-0.257308	-0.024349	-1.053143
0.4900	0.023288	-0.068406	9.799009	-0.015587	0.015878	-0.000930	-0.257795	-0.024560	-1.056527
0.5000	0.012398	-0.068468	9.799323	-0.007255	-0.004824	0.004494	-0.257246	-0.025921	-1.057004
0.5100	0.015919	-0.053948	9.798924	-0.020629	-0.015883	0.007729	-0.259246	-0.024705	-1.055689
0.5200	0.036054	-0.079168	9.795233	0.020261	-0.001532	-0.010077	-0.258611	-0.024481	-1.055080
0.5300	0.044953	-0.055553	9.794493	-0.001051	0.006699	0.003415	-0.262087	-0.025198	-1.052847
0.5400	0.032058	-0.053452	9.762147	-0.011408	-0.003691	0.003408	-0.259775	-0.026157	-1.053999
0.5500	0.006713	-0.051946	9.777365	0.007790	-0.006741	-0.002518	-0.258126	-0.024519	-1.057119
0.5600	0.001209	-0.051857	9.766630	-0.007911	-0.000385	-0.011730	-0.259045	-0.023647	-1.055059
0.5700	0.006633	-0.046428	9.769993	-0.005935	0.009798	-0.006325	-0.258616	-0.025174	-1.054960
0.5800	0.035872	-0.057378	9.791161	-0.009713	0.001254	-0.011732	-0.261634	-0.023680	-1.053219
0.5900	0.008474	-0.044686	9.777165	-0.010146	-0.013973	-0.006590	-0.260182	-0.025477	-1.056178
0.6000	0.001109	-0.046299	9.755628	0.000074	-0.005850	-0.011719	-0.258247	-0.025676	-1.053506
0.6100	0.024990	-0.061025	9.787918	-0.012230	0.009835	-0.000113	-0.258621	-0.026859	-1.051803
0.6200	0.013918	-0.039297	9.784160	-0.006923	0.015825	0.015030	-0.255081	-0.023976	-1.053516
0.6300	0.030264	-0.058860	9.758678	-0.013643	-0.000365	0.016652	-0.259383	-0.025427	-1.052500
0.6400	0.039514	-0.053812	9.798244	-0.015804	0.007964	-0.008497	-0.255730	-0.026278	-1.053763
